source,posted_date,covid_preprint,pdf_downloads
Research Square,12/05/2020,FALSE,1
Research Square,12/05/2020,FALSE,3
Research Square,12/05/2020,FALSE,1
Research Square,12/05/2020,FALSE,1
Research Square,12/05/2020,FALSE,7
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,10
Research Square,12/05/2020,FALSE,2
Research Square,12/05/2020,FALSE,2
Research Square,12/05/2020,TRUE,10
Research Square,12/05/2020,FALSE,19
Research Square,12/05/2020,FALSE,1
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,TRUE,4
Research Square,12/05/2020,FALSE,2
Research Square,12/05/2020,FALSE,7
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,2
Research Square,12/05/2020,FALSE,5
Research Square,12/05/2020,TRUE,12
Research Square,12/05/2020,FALSE,2
Research Square,12/05/2020,FALSE,1
Research Square,12/05/2020,FALSE,28
Research Square,12/05/2020,TRUE,18
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,TRUE,15
Research Square,12/05/2020,TRUE,15
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,5
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,TRUE,42
Research Square,12/05/2020,FALSE,4
Research Square,12/05/2020,TRUE,1
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,7
Research Square,12/05/2020,FALSE,2
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,2
Research Square,12/05/2020,FALSE,1
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,0
Research Square,12/05/2020,FALSE,5
Research Square,12/05/2020,FALSE,10
Research Square,12/05/2020,TRUE,12
Research Square,12/05/2020,TRUE,17
Research Square,12/05/2020,TRUE,11
Research Square,12/05/2020,FALSE,7
Research Square,12/05/2020,FALSE,1
Research Square,12/05/2020,TRUE,133
Research Square,12/05/2020,TRUE,19
Research Square,12/05/2020,TRUE,156
Research Square,12/05/2020,TRUE,41
Research Square,13/05/2020,TRUE,10
Research Square,13/05/2020,TRUE,11
Research Square,13/05/2020,TRUE,4
Research Square,13/05/2020,FALSE,9
Research Square,13/05/2020,FALSE,14
Research Square,13/05/2020,FALSE,8
Research Square,13/05/2020,FALSE,9
Research Square,13/05/2020,FALSE,5
Research Square,13/05/2020,FALSE,4
Research Square,13/05/2020,TRUE,6
Research Square,13/05/2020,TRUE,41
Research Square,13/05/2020,TRUE,10
Research Square,13/05/2020,TRUE,15
Research Square,13/05/2020,TRUE,52
Research Square,13/05/2020,TRUE,5
Research Square,13/05/2020,TRUE,13
Research Square,13/05/2020,TRUE,12
Research Square,13/05/2020,TRUE,6
Research Square,13/05/2020,TRUE,150
Research Square,13/05/2020,TRUE,2
Research Square,13/05/2020,TRUE,4
Research Square,13/05/2020,TRUE,3
Research Square,13/05/2020,TRUE,12
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,19
Research Square,14/05/2020,TRUE,4
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,TRUE,1
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,TRUE,10
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,31
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,TRUE,7
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,10
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,15
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,TRUE,8
Research Square,14/05/2020,TRUE,2
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,TRUE,40
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,TRUE,2
Research Square,14/05/2020,TRUE,3
Research Square,14/05/2020,TRUE,11
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,9
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,31
Research Square,14/05/2020,TRUE,6
Research Square,14/05/2020,TRUE,42
Research Square,14/05/2020,TRUE,5
Research Square,14/05/2020,TRUE,141
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,TRUE,7
Research Square,14/05/2020,FALSE,22
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,10
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,TRUE,50
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,TRUE,36
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,TRUE,17
Research Square,14/05/2020,TRUE,7
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,TRUE,560
Research Square,14/05/2020,TRUE,460
Research Square,14/05/2020,TRUE,21
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,17
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,9
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,TRUE,15
Research Square,14/05/2020,FALSE,11
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,TRUE,0
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,TRUE,20
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,11
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,24
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,133
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,10
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,TRUE,31
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,TRUE,33
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,10
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,TRUE,10
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,TRUE,8
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,9
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,TRUE,5
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,13
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,9
Research Square,14/05/2020,FALSE,27
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,FALSE,11
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,TRUE,119
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,TRUE,3
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,12
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,13
Research Square,14/05/2020,FALSE,15
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,13
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,TRUE,44
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,TRUE,65
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,TRUE,5
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,7
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,TRUE,5
Research Square,14/05/2020,TRUE,3
Research Square,14/05/2020,FALSE,14
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,6
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,8
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,12
Research Square,14/05/2020,FALSE,4
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,1
Research Square,14/05/2020,FALSE,3
Research Square,14/05/2020,FALSE,5
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,0
Research Square,14/05/2020,FALSE,2
Research Square,14/05/2020,FALSE,1
Research Square,15/05/2020,TRUE,11
Research Square,15/05/2020,TRUE,11
Research Square,15/05/2020,FALSE,1
Research Square,15/05/2020,TRUE,4
Research Square,15/05/2020,TRUE,34
Research Square,15/05/2020,TRUE,23
Research Square,15/05/2020,TRUE,24
Research Square,15/05/2020,TRUE,187
Research Square,15/05/2020,FALSE,8
Research Square,15/05/2020,FALSE,0
Research Square,15/05/2020,FALSE,1
Research Square,15/05/2020,TRUE,23
Research Square,15/05/2020,FALSE,2
Research Square,15/05/2020,TRUE,20
Research Square,15/05/2020,TRUE,4
Research Square,15/05/2020,FALSE,1
Research Square,15/05/2020,FALSE,5
Research Square,15/05/2020,FALSE,4
Research Square,15/05/2020,FALSE,2
Research Square,15/05/2020,TRUE,87
Research Square,15/05/2020,FALSE,2
Research Square,15/05/2020,TRUE,94
Research Square,15/05/2020,FALSE,1
Research Square,15/05/2020,FALSE,2
Research Square,15/05/2020,FALSE,7
Research Square,15/05/2020,FALSE,6
Research Square,15/05/2020,TRUE,12
Research Square,15/05/2020,TRUE,43
Research Square,15/05/2020,TRUE,23
Research Square,15/05/2020,FALSE,0
Research Square,15/05/2020,FALSE,3
Research Square,15/05/2020,FALSE,0
Research Square,15/05/2020,TRUE,25
Research Square,15/05/2020,FALSE,3
